FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
Luke,Dreher,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,51,0,0,0,0,0,0,0,0.0,11,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,61,0,0,0,0,0,8,0,0,0,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Daniel,Drinkwater,MID,LEI,5400000,2,24,3.0,5.55555555555556e-07,4.44444444444444e-06,0,208262,0,14,0,0,0,0,0,4.4,15628,-1,0,24,1,0.4,0,2.3,2,0,3,0,1,6.4,61461,0,592,0,0,708,1636,0,0,138,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Nathan,Dyer,MID,SWA,4700000,0,1,0.0416666666666667,8.86524822695035e-09,2.1276595744680886e-07,0,6147,0,1,0,0,0,0,0,0.2,163,-3,0,1,3,0.0,0,0.0,0,0,0,0,0,0.1,869,0,64,0,0,6,10,0,0,1,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Oviemuno,Ejaria,MID,LIV,4500000,0,0,0.0,0.0,0.0,0,48,0,0,0,0,0,0,0,0.0,9,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,75,0,0,0,0,0,6,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Ahmed,Elmohamady,MID,HUL,4900000,2,11,0.4583333333333329,9.353741496598641e-08,2.24489795918367e-06,0,17167,0,18,0,0,0,0,0,2.2,625,-1,0,11,1,0.0,0,0.0,0,0,1,0,0,0.3,6000,0,0,0,0,568,58,0,1,93,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Mohamed,Elneny,MID,ARS,4700000,0,8,0.33333333333333304,7.09219858156028e-08,1.7021276595744699e-06,0,23971,0,5,0,0,0,0,0,1.7,968,-3,0,8,3,0.1,0,0.3,0,0,0,0,1,0.5,5956,0,134,0,0,121,126,0,0,39,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Marvin,Emnes,FWD,SWA,4400000,0,0,0.0,0.0,0.0,0,15037,0,0,0,0,0,0,0,0.0,784,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.4,8595,0,4,0,0,0,850,0,0,0,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Christian,Eriksen,MID,TOT,8200000,5,28,4.0,4.878048780487799e-07,3.41463414634146e-06,0,274212,0,4,0,0,0,0,0,3.4,10589,-3,0,28,3,0.4,0,3.3,2,0,3,0,3,5.6,63155,0,738,0,0,593,1482,0,0,105,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,2016,8,Y16W8
Jonny,Evans,DEF,WBA,4500000,1,19,2.4,5.33333333333333e-07,4.2222222222222194e-06,0,157526,5,8,0,0,0,0,0,4.2,40414,0,0,19,0,0.3,0,1.3,2,0,2,0,0,7.7,155794,0,343,0,1,720,1150,0,0,112,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Lukasz,Fabianski,GLK,SWA,5100000,2,29,3.6,7.058823529411759e-07,5.68627450980392e-06,0,61410,0,15,0,28,0,0,0,5.7,7428,1,0,29,-1,0.3,0,1.7,4,0,1,0,0,5.3,125867,0,366,1,0,720,1120,0,0,159,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
,Fabio,DEF,MID,4400000,0,0,0.0,0.0,0.0,0,619,0,0,0,0,0,0,0,0.0,26,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,487,0,0,0,0,0,21,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Cesc,Fabregas,MID,CHE,7000000,0,7,0.29166666666666696,4.1666666666666696e-08,1e-06,0,202384,0,3,0,0,0,0,0,1.0,5967,-5,0,7,5,0.0,0,0.3,0,0,0,0,1,1.8,24880,0,617,0,0,89,44,0,0,41,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Adam,Federici,GLK,BOU,4400000,0,0,0.0,0.0,0.0,0,1478,0,0,0,0,0,0,0,0.0,71,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.1,457,0,31,0,0,0,39,0,0,0,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Sofiane,Feghouli,MID,WHU,5200000,0,1,0.0416666666666667,8.01282051282051e-09,1.92307692307692e-07,0,128701,1,3,0,0,0,0,0,0.2,2368,-3,0,1,3,0.1,0,0.3,0,0,0,0,0,0.8,6399,0,0,0,0,90,62,0,0,9,Sunderland,Everton,Stoke,Tottenham,Man Utd,2016,8,Y16W8
Marouane,Fellaini,MID,MUN,5800000,2,11,1.8,3.10344827586207e-07,1.89655172413793e-06,0,14117,4,6,0,0,0,0,0,1.9,486,-2,0,11,2,0.1,0,0.7,0,0,3,0,0,0.3,9570,0,164,0,0,540,159,0,0,101,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Leroy,Fer,MID,SWA,5300000,2,39,4.9,9.24528301886793e-07,7.358490566037738e-06,0,224115,2,12,0,0,0,4,0,7.4,31353,3,0,39,-3,0.7,0,3.7,3,0,2,0,0,10.8,509330,0,107,0,1,678,15765,0,0,151,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Edimilson,Fernandes,MID,WHU,5000000,1,2,0.0833333333333333,1.66666666666667e-08,4e-07,0,240,0,1,0,0,0,0,0,0.4,24,0,0,2,0,0.1,0,0.7,0,0,0,0,0,0.0,281,0,0,0,0,22,13,0,0,7,Sunderland,Everton,Stoke,Tottenham,Man Utd,2016,8,Y16W8
Federico,Fernandez,DEF,SWA,4400000,1,9,1.5,3.40909090909091e-07,2.04545454545455e-06,0,39827,3,10,0,0,0,0,0,2.0,2043,-1,0,9,1,0.1,0,0.3,0,0,1,0,0,1.7,7857,0,333,0,0,540,335,0,0,84,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
,Fernandinho,MID,MCI,5500000,2,21,2.6,4.72727272727273e-07,3.81818181818182e-06,0,66658,3,8,0,0,0,1,0,3.8,6069,0,0,21,0,0.3,0,1.7,2,0,1,0,0,2.3,53139,0,417,0,0,720,1445,0,0,130,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
,Fernando,MID,MCI,4800000,0,4,0.166666666666667,3.47222222222222e-08,8.33333333333333e-07,0,9536,0,2,0,0,0,0,0,0.8,459,-2,0,4,2,0.1,0,0.7,0,0,0,0,0,0.2,3446,0,236,0,0,116,155,0,0,22,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Sam,Field,MID,WBA,4500000,0,4,0.166666666666667,3.7037037037037e-08,8.888888888888891e-07,0,345,1,1,0,0,0,0,0,0.9,19,0,0,4,0,0.0,0,0.0,0,0,1,0,0,0.0,424,0,0,0,0,165,8,0,0,27,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Roberto,Firmino,MID,LIV,8500000,3,41,5.9,6.94117647058824e-07,4.82352941176471e-06,0,293084,0,9,0,0,0,3,0,4.8,15161,0,0,41,0,0.7,0,5.7,5,0,1,0,2,10.7,315727,0,522,0,2,618,20657,0,0,157,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Viktor,Fischer,MID,MID,5000000,0,7,0.29166666666666696,5.83333333333333e-08,1.4e-06,0,39586,0,3,0,0,0,0,0,1.4,730,-5,0,7,5,0.3,0,1.3,0,0,0,0,1,0.3,1070,0,0,0,0,136,24,0,0,19,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Mathieu,Flamini,MID,CRY,4500000,0,2,0.0833333333333333,1.85185185185185e-08,4.44444444444444e-07,0,1034,0,1,0,0,0,0,0,0.4,163,0,0,2,0,0.0,0,0.0,0,0,0,0,0,0.0,1783,0,0,0,0,20,45,0,0,7,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Jon,Flanagan,DEF,BUR,4300000,0,0,0.0,0.0,0.0,0,11922,0,0,0,0,0,0,0,0.0,577,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.3,1242,0,67,0,0,0,71,-1,0,0,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Ashley,Fletcher,FWD,WHU,5000000,0,5,1.0,2e-07,1e-06,0,4106,1,4,0,0,0,0,0,1.0,559,0,0,5,0,0.1,0,0.3,0,0,0,0,0,0.1,6352,0,0,0,0,149,440,0,0,3,Sunderland,Everton,Stoke,Tottenham,Man Utd,2016,8,Y16W8
Darren,Fletcher,MID,WBA,4400000,2,19,2.4,5.454545454545451e-07,4.31818181818182e-06,0,274898,0,7,0,0,0,0,0,4.3,19004,-1,0,19,1,0.5,0,2.0,0,0,3,0,0,8.6,81636,0,403,0,0,701,3728,0,0,73,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Jose,Fonte,DEF,SOU,5400000,2,27,3.9,7.22222222222222e-07,5e-06,0,73336,1,6,0,0,0,0,0,5.0,6902,-1,0,27,1,1.0,0,5.3,4,0,3,0,0,4.5,44723,0,487,0,0,630,6914,0,0,137,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Adam,Forshaw,MID,MID,4500000,2,15,1.9,4.222222222222221e-07,3.3333333333333304e-06,0,2846,1,9,0,0,0,0,0,3.3,259,0,0,15,0,0.4,0,1.7,0,0,1,0,0,0.1,3157,0,0,0,0,611,102,0,0,115,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Fraser,Forster,GLK,SOU,5000000,2,27,3.4,6.8e-07,5.400000000000002e-06,0,72498,1,7,0,8,0,0,0,5.4,6869,0,0,27,0,0.9,0,4.7,0,0,3,0,0,4.6,55718,0,233,0,0,720,3735,0,0,114,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Ben,Foster,GLK,WBA,4700000,4,31,3.9,8.29787234042553e-07,6.5957446808510586e-06,0,131796,0,8,0,27,0,0,0,6.6,13558,2,0,31,-2,0.6,0,2.7,3,0,2,0,0,16.2,401998,0,129,0,1,720,8402,0,0,154,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Timothy,Fosu-Mensah,DEF,MUN,4300000,0,0,0.0,0.0,0.0,0,5942,0,0,0,0,0,0,0,0.0,219,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.2,1283,0,40,0,0,0,110,0,0,0,Chelsea,Burnley,Swansea,Arsenal,West Ham,2016,8,Y16W8
Simon,Francis,DEF,BOU,4500000,2,19,2.4,5.33333333333333e-07,4.2222222222222194e-06,0,27474,1,12,0,0,0,0,0,4.2,2695,0,0,19,0,0.6,0,2.7,0,0,2,0,0,1.7,42245,0,462,0,0,720,3730,0,0,147,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Ryan,Fraser,MID,BOU,4900000,0,5,0.208333333333333,4.25170068027211e-08,1.0204081632653099e-06,0,224,0,1,0,0,0,0,0,1.0,14,-1,0,5,1,0.0,0,0.0,0,0,1,0,0,0.0,253,0,0,0,0,172,7,0,0,15,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
George,Friend,DEF,MID,4400000,4,15,2.1,4.772727272727271e-07,3.40909090909091e-06,0,120456,1,11,0,0,0,0,0,3.3,5517,-1,1,15,1,0.5,0,2.0,2,0,0,0,1,2.9,25182,0,0,0,0,630,1112,-1,0,121,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Dael,Fry,DEF,MID,4000000,0,0,0.0,0.0,0.0,0,53592,0,0,0,0,0,0,0,0.0,1722,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.8,3162,0,0,0,0,0,41,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Ezekiel,Fryers,DEF,CRY,4500000,1,5,0.208333333333333,4.6296296296296295e-08,1.11111111111111e-06,0,271,0,0,0,0,0,0,0,1.1,50,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0.0,695,0,0,0,0,61,64,0,0,18,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Christian,Fuchs,DEF,LEI,5400000,1,27,3.4,6.2962962962963e-07,5e-06,0,191712,1,14,0,0,0,0,0,5.0,12321,-1,0,27,1,0.4,0,2.3,3,0,3,0,1,7.6,46328,0,482,0,1,720,5931,0,0,179,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Jay,Fulton,MID,SWA,4400000,0,1,0.0416666666666667,9.46969696969697e-09,2.2727272727272702e-07,0,826,0,1,0,0,0,0,0,0.2,60,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0.0,518,0,4,0,0,19,8,0,0,4,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Ramiro,Funes Mori,DEF,EVE,4700000,1,7,0.29166666666666696,6.20567375886525e-08,1.48936170212766e-06,0,65857,0,2,0,0,0,0,0,1.5,2410,-3,0,7,3,0.1,0,0.7,0,0,0,0,0,1.4,13287,0,304,0,0,198,348,0,0,44,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
,Gabriel,DEF,ARS,4800000,0,0,0.0,0.0,0.0,0,5284,0,0,0,0,0,0,0,0.0,168,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,677,0,244,0,0,0,96,0,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Brendan,Galloway,DEF,WBA,4400000,0,9,0.375,8.52272727272727e-08,2.04545454545455e-06,0,9914,0,3,0,0,0,0,0,2.0,1491,-1,1,9,1,0.0,0,0.0,0,0,1,0,0,0.3,11711,0,126,0,0,247,106,-1,0,44,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Cristian,Gamboa,DEF,WBA,4000000,0,0,0.0,0.0,0.0,0,21287,0,0,0,0,0,0,0,0.0,812,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.7,1773,0,0,0,0,0,18,0,0,0,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
,Garcia,MID,MCI,5000000,0,1,0.0416666666666667,8.33333333333333e-09,2e-07,0,113,0,0,0,0,0,0,0,0.2,31,0,0,1,0,0.0,0,0.0,0,0,0,0,0,0.0,160,0,0,0,0,16,18,0,0,4,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Craig,Gardner,MID,WBA,5400000,1,12,0.5,9.259259259259259e-08,2.22222222222222e-06,0,5891,0,5,0,0,0,0,0,2.2,234,-1,0,12,1,0.1,0,0.7,0,0,1,0,1,0.1,4863,0,244,0,0,188,12,0,0,47,Liverpool,Man City,Leicester,Burnley,Hull City,2016,8,Y16W8
Florin,Gardos,DEF,SOU,4000000,0,0,0.0,0.0,0.0,0,2050,0,0,0,0,0,0,0,0.0,180,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,2646,0,0,0,0,0,758,0,0,0,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0.0,0.0,0.0,0,194,0,0,0,0,0,0,0,0.0,8,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,37,0,15,0,0,0,4,0,0,0,Man City,Chelsea,Hull City,Liverpool,Everton,2016,8,Y16W8
Kieran,Gibbs,DEF,ARS,4800000,1,3,0.125,2.60416666666667e-08,6.25e-07,0,14373,0,0,0,0,0,0,0,0.6,560,-2,0,3,2,0.1,0,0.7,0,0,0,0,0,0.5,2999,0,69,0,0,47,259,0,0,16,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Ben,Gibson,DEF,MID,4600000,2,28,3.5,7.608695652173909e-07,6.08695652173913e-06,0,40122,0,11,0,0,0,1,0,6.1,7551,1,0,28,-1,0.9,0,4.3,5,0,1,0,0,4.0,157802,0,0,0,1,720,5400,0,0,150,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Darron,Gibson,MID,EVE,4300000,0,0,0.0,0.0,0.0,0,3367,0,0,0,0,0,0,0,0.0,143,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,0.1,943,0,44,0,0,0,305,0,0,0,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Olivier,Giroud,FWD,ARS,8800000,0,6,2.0,2.2727272727272702e-07,6.81818181818182e-07,0,70638,0,0,0,0,0,0,0,0.7,1556,-2,1,6,2,0.0,0,0.3,0,0,0,0,1,0.7,36193,0,629,0,0,54,159,-1,0,11,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Shay,Given,GLK,STK,4500000,0,13,2.6,5.77777777777778e-07,2.8888888888888903e-06,0,13835,1,14,0,18,0,0,0,2.9,1809,0,0,13,0,0.0,0,0.0,3,0,0,0,0,0.7,18163,1,24,1,1,450,263,0,0,92,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Serge,Gnabry,MID,ARS,5000000,0,0,0.0,0.0,0.0,0,697,0,0,0,0,0,0,0,0.0,16,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,207,0,4,0,0,0,5,0,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2016,8,Y16W8
Heurelho,Gomes,GLK,WAT,4900000,8,20,2.5,5.102040816326528e-07,4.08163265306122e-06,0,46173,1,13,0,20,0,0,0,4.1,2358,-1,0,20,1,0.7,0,3.3,2,0,1,0,0,2.2,13817,0,375,0,0,720,939,0,0,132,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Joseph,Gomez,DEF,LIV,4900000,0,0,0.0,0.0,0.0,0,704,0,0,0,0,0,0,0,0.0,29,-1,0,0,1,0.0,0,0.0,0,0,0,0,0,0.0,123,0,58,0,0,0,17,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0.0,0.0,0.0,0,1320,0,0,0,0,0,0,0,0.0,23,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,183,0,242,0,0,0,13,0,0,0,Watford,Stoke,Man Utd,Everton,Crystal Palace,2016,8,Y16W8
Lynden,Gooch,MID,SUN,4400000,0,7,0.29166666666666696,6.62878787878788e-08,1.59090909090909e-06,0,1880,2,3,0,0,0,0,0,1.6,177,-1,1,7,1,0.1,0,0.3,0,0,1,0,0,0.1,2618,0,0,0,0,287,30,-1,0,32,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,2016,8,Y16W8
Dan,Gosling,MID,BOU,4700000,6,12,0.5,1.0638297872340401e-07,2.5531914893617e-06,0,4261,0,1,0,0,0,1,0,2.6,162,-3,0,12,3,0.6,0,2.7,0,0,0,0,0,0.1,611,0,331,0,0,121,318,0,0,37,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Lewis,Grabban,FWD,BOU,4400000,0,6,2.0,4.54545454545455e-07,1.36363636363636e-06,0,107099,0,2,0,0,0,0,0,1.4,6076,-1,0,6,1,0.0,0,0.0,0,0,0,0,1,3.6,74234,0,124,0,0,60,6458,0,0,17,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Max,Gradel,MID,BOU,5100000,0,4,0.166666666666667,3.26797385620915e-08,7.843137254901959e-07,0,11783,0,0,0,0,0,0,0,0.8,495,-4,0,4,4,0.1,0,0.3,0,0,0,0,0,0.1,856,0,155,0,0,64,7,0,0,19,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,2016,8,Y16W8
Lee,Grant,GLK,STK,4000000,6,13,0.5416666666666671,1.3541666666666698e-07,3.25e-06,0,2761,0,2,0,11,0,0,0,3.3,845,0,0,13,0,1.1,0,4.3,1,0,1,0,0,1.4,50443,0,0,0,0,270,22126,0,0,60,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Andre,Gray,FWD,BUR,6200000,0,18,3.6,5.80645161290323e-07,2.9032258064516107e-06,0,449568,0,7,0,0,0,1,0,2.9,9224,-3,1,18,3,0.0,0,0.0,1,0,2,0,1,3.2,134302,0,0,0,0,427,344,-1,0,30,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Demarai,Gray,MID,LEI,4900000,0,13,0.5416666666666671,1.1054421768707499e-07,2.6530612244897998e-06,0,35865,0,2,0,0,0,1,0,2.7,2493,-1,0,13,1,0.5,0,2.3,0,0,0,0,1,0.7,26068,0,57,0,0,143,261,0,0,47,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Marko,Grujic,MID,LIV,4500000,0,2,0.0833333333333333,1.85185185185185e-08,4.44444444444444e-07,0,23325,0,0,0,0,0,0,0,0.4,591,-5,0,2,5,0.1,0,0.3,0,0,0,0,0,0.3,2140,0,0,0,0,30,32,0,0,6,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Johann Berg,Gudmundsson,MID,BUR,5100000,2,14,1.8,3.5294117647058796e-07,2.7450980392156897e-06,0,8128,0,7,0,0,0,0,0,2.7,254,-4,0,14,4,0.5,0,2.3,0,0,2,0,0,0.1,382,0,0,0,0,443,41,0,0,61,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Adlene,Guedioura,MID,WAT,4500000,0,8,0.33333333333333304,7.40740740740741e-08,1.77777777777778e-06,0,4317,1,6,0,0,0,0,0,1.8,259,0,0,8,0,0.1,0,0.3,0,0,0,0,1,0.1,4821,0,56,0,0,216,24,0,0,38,Swansea,Hull City,Liverpool,Leicester,Stoke,2016,8,Y16W8
Idrissa,Gueye,MID,EVE,5000000,2,19,2.4,4.8e-07,3.8e-06,0,14088,3,6,0,0,0,0,0,3.8,2350,0,0,19,0,0.3,0,1.3,1,0,2,0,1,0.5,20953,0,270,0,0,710,469,0,0,163,Burnley,West Ham,Chelsea,Swansea,Southampton,2016,8,Y16W8
Ilkay,Gundogan,MID,MCI,5400000,2,13,0.5416666666666671,1.00308641975309e-07,2.40740740740741e-06,0,32934,0,2,0,0,0,1,0,2.4,6850,-1,0,13,1,0.3,0,1.7,0,0,1,0,0,1.4,57027,0,0,0,0,265,3365,0,0,66,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Bradley,Guzan,GLK,MID,4400000,0,9,0.375,8.52272727272727e-08,2.04545454545455e-06,0,17013,0,1,0,6,0,0,0,2.0,1067,-1,1,9,1,0.0,0,0.0,0,0,1,0,0,0.7,8335,0,188,0,0,180,43,-1,0,40,Arsenal,Bournemouth,Man City,Chelsea,Leicester,2016,8,Y16W8
Ben,Hamer,GLK,LEI,4500000,0,0,0.0,0.0,0.0,0,53,0,0,0,0,0,0,0,0.0,12,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.0,93,0,0,0,0,0,11,0,0,0,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
Joe,Hart,GLK,MCI,5300000,0,0,0.0,0.0,0.0,0,166147,0,0,0,0,0,0,0,0.0,1406,-2,0,0,2,0.0,0,0.0,0,0,0,0,0,1.3,2342,0,360,0,0,0,13,0,0,0,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,2016,8,Y16W8
Jakob,Haugaard,GLK,STK,4300000,0,0,0.0,0.0,0.0,0,2416,0,0,0,0,0,0,0,0.0,102,-2,1,0,2,0.0,0,0.0,0,0,0,0,0,0.1,142,0,31,0,0,0,7,-1,0,0,Hull City,Swansea,West Ham,Bournemouth,Watford,2016,8,Y16W8
Eden,Hazard,MID,CHE,9800000,8,41,5.1,5.20408163265306e-07,4.18367346938776e-06,0,775450,2,9,0,0,0,3,0,4.2,39253,-2,0,41,2,0.4,0,4.3,6,0,3,0,1,17.8,638108,0,476,0,1,665,8789,0,0,156,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2016,8,Y16W8
Tom,Heaton,GLK,BUR,4600000,5,35,4.4,9.56521739130435e-07,7.608695652173911e-06,0,84588,0,12,0,40,0,0,0,7.6,6629,1,0,35,-1,1.0,0,4.7,4,0,2,0,0,9.0,225836,0,0,0,2,720,17869,0,0,176,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Jordan,Henderson,MID,LIV,6400000,3,25,3.1,4.84375e-07,3.90625e-06,0,26073,4,10,0,0,0,1,0,3.9,2468,-1,0,25,1,0.5,0,3.3,4,0,1,0,1,1.2,27207,0,250,0,0,703,3330,0,0,163,West Brom,Crystal Palace,Watford,Southampton,Sunderland,2016,8,Y16W8
Jeff,Hendrick,MID,BUR,5400000,2,15,0.625,1.1574074074074099e-07,2.77777777777778e-06,0,1144,0,8,0,0,0,1,0,2.8,223,-1,0,15,1,0.7,0,4.0,0,0,1,0,0,0.1,2862,0,0,0,0,376,160,0,0,53,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Wayne,Hennessey,GLK,CRY,4400000,0,5,0.208333333333333,4.7348484848484904e-08,1.13636363636364e-06,0,88972,0,2,0,6,0,0,0,1.1,4940,-1,0,5,1,0.0,0,0.0,0,0,0,0,0,2.5,12427,0,266,0,0,180,111,0,0,29,Leicester,Liverpool,Burnley,Man City,Swansea,2016,8,Y16W8
Rouwen,Hennings,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,3272,0,0,0,0,0,0,0,0.0,66,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0.1,407,0,0,0,0,0,11,0,0,0,Everton,Man Utd,Crystal Palace,West Brom,Man City,2016,8,Y16W8
Markus,Henriksen,MID,HUL,5300000,0,3,0.125,2.35849056603774e-08,5.66037735849057e-07,0,469,0,2,0,0,0,0,0,0.6,57,-2,1,3,2,0.2,0,1.0,0,0,0,0,0,0.0,715,0,0,0,0,89,13,-1,0,5,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Abel,Hernandez,FWD,HUL,6000000,0,20,2.9,4.83333333333333e-07,3.3333333333333304e-06,0,87469,0,9,0,0,0,1,0,3.3,9634,0,0,20,0,0.2,0,1.0,0,0,2,0,1,1.7,104018,0,0,0,0,537,3171,0,0,40,Stoke,Watford,Southampton,Sunderland,West Brom,2016,8,Y16W8
Luis,Hernandez,DEF,LEI,4300000,1,2,0.0833333333333333,1.93798449612403e-08,4.65116279069767e-07,0,13931,0,7,0,0,0,0,0,0.5,560,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.5,4153,0,0,0,0,237,443,0,0,41,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,2016,8,Y16W8
